MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LotConfig,Neighborhood,Condition1,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,MoSold,SaleCondition,SalePrice,YrSold
60,FV,65.0,8125,Pave,Reg,Inside,Somerst,Norm,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,100.0,Gd,TA,PConc,Gd,TA,No,GLQ,812,Unf,280,1092,GasA,Ex,Y,SBrkr,438,1,2,0,2,1,Gd,7,Typ,0,Attchd,2007.0,Fin,438,TA,TA,Y,0,168,0,0,0,10,Normal,241000,2009
120,RL,38.0,14963,Pave,IR2,Inside,Veenker,Norm,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,786,Unf,474,1260,GasA,Ex,Y,SBrkr,0,1,1,1,1,1,Ex,4,Typ,2,Attchd,1996.0,Fin,500,TA,TA,Y,120,30,0,224,0,12,Normal,245500,2008
20,RL,65.0,8767,Pave,IR1,Inside,CollgCr,Norm,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,1286,1310,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2005.0,Fin,400,TA,TA,Y,0,0,0,0,0,7,Partial,164990,2006
30,RL,60.0,10200,Pave,Reg,Inside,Sawyer,Norm,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,672,672,GasA,Ex,Y,SBrkr,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1940.0,Unf,240,TA,TA,N,168,0,0,0,0,8,Normal,108000,2008
60,RL,93.0,12090,Pave,Reg,Corner,NoRidge,Norm,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,650.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1141,1141,GasA,Gd,Y,SBrkr,1098,0,2,1,4,1,Gd,10,Typ,1,BuiltIn,1998.0,Fin,420,TA,TA,Y,144,123,0,0,0,7,Abnorml,258000,2006
50,RL,51.0,10480,Pave,Reg,Inside,SWISU,Norm,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,1064,1064,GasA,Ex,Y,FuseA,0,0,1,0,3,1,TA,6,Maj2,0,Detchd,1936.0,Unf,240,TA,TA,Y,0,0,0,0,0,3,Normal,115000,2008
70,RL,63.0,15576,Pave,Reg,Inside,Crawfor,Norm,2Story,6,7,1915,1976,Gable,CompShg,Wd Sdng,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0,Unf,840,840,GasA,Ex,Y,SBrkr,840,0,2,0,4,1,TA,8,Typ,0,Attchd,1960.0,Unf,308,TA,TA,Y,0,0,160,0,0,3,Normal,177000,2008
60,RL,109.0,14154,Pave,Reg,Corner,NridgHt,Norm,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,350.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,1063,1063,GasA,Ex,Y,SBrkr,1101,0,2,1,3,1,Gd,9,Typ,1,Attchd,2006.0,RFn,947,TA,TA,Y,192,62,0,0,0,8,Partial,280000,2007
60,FV,85.0,10800,Pave,Reg,Inside,Somerst,Norm,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,100.0,Gd,TA,PConc,Ex,TA,No,GLQ,789,Unf,245,1034,GasA,Ex,Y,SBrkr,1028,1,2,1,3,1,Ex,8,Typ,1,Attchd,2008.0,Fin,836,TA,TA,Y,0,102,0,0,0,4,Partial,339750,2008
20,RL,68.0,9571,Pave,Reg,Inside,Edwards,Norm,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,0.0,TA,Fa,CBlock,TA,Fa,No,Unf,0,Unf,1276,1276,GasA,TA,Y,FuseA,0,0,1,0,3,1,TA,5,Mod,0,Attchd,1958.0,Unf,350,TA,TA,Y,0,0,0,0,0,6,Abnorml,60000,2009
190,RL,100.0,34650,Pave,Reg,Inside,Gilbert,Norm,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,Mn,Rec,1056,Unf,0,1056,GasA,TA,N,SBrkr,0,1,1,0,3,1,TA,5,Typ,0,Attchd,1955.0,Fin,572,TA,TA,Y,264,0,0,0,0,1,Normal,145000,2006
30,RM,56.0,8960,Pave,Reg,Inside,OldTown,Artery,1Story,5,6,1927,1950,Gable,CompShg,WdShing,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1008,1008,GasA,Gd,Y,FuseA,0,0,1,0,2,1,TA,5,Typ,1,Detchd,1927.0,Unf,360,TA,TA,Y,0,0,130,0,0,3,Normal,115000,2010
60,RL,59.0,11228,Pave,IR2,CulDSac,SawyerW,Norm,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,50,GLQ,499,1080,GasA,Ex,Y,SBrkr,1017,0,2,1,3,1,Gd,9,Typ,1,Attchd,1993.0,Unf,678,TA,TA,Y,196,187,0,0,0,12,Normal,228000,2008
20,RL,73.0,8899,Pave,IR1,Inside,Gilbert,Norm,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,1316,1340,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2007.0,Fin,396,TA,TA,Y,100,30,0,0,0,8,Partial,181134,2007
60,RL,74.0,7844,Pave,Reg,Inside,Sawyer,Norm,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,203.0,TA,TA,CBlock,TA,TA,No,ALQ,209,Unf,463,672,GasA,TA,Y,SBrkr,728,0,1,1,3,1,TA,6,Typ,1,Attchd,1978.0,Fin,440,TA,TA,Y,0,0,0,0,0,3,Normal,149500,2006
70,RL,86.0,22420,Pave,IR1,Inside,Crawfor,Feedr,2Story,6,6,1918,1950,Hip,CompShg,Wd Sdng,0.0,TA,TA,BrkTil,Gd,TA,No,BLQ,1128,Unf,242,1370,GasW,TA,N,FuseA,1254,1,2,1,4,1,TA,10,Typ,1,Detchd,1918.0,Unf,864,TA,TA,N,0,0,0,0,0,11,Normal,239000,2007
50,RL,60.0,8160,Pave,Reg,Inside,Edwards,Norm,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,312,Unf,444,756,GasA,Fa,N,FuseF,378,1,1,1,3,1,TA,7,Typ,0,Detchd,1940.0,Unf,240,TA,TA,P,0,0,0,0,0,4,AdjLand,126000,2007
20,RL,65.0,8450,Pave,Reg,Inside,NAmes,Norm,1Story,5,6,1968,1968,Gable,CompShg,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,775,Unf,281,1056,GasA,Ex,Y,SBrkr,0,1,1,0,3,1,TA,6,Typ,1,Attchd,1968.0,Unf,304,TA,TA,Y,0,85,184,0,0,7,Normal,142000,2010
90,RM,78.0,7060,Pave,Reg,Inside,Mitchel,Norm,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,200.0,TA,Gd,PConc,Gd,Gd,Gd,GLQ,1309,Unf,35,1344,GasA,Ex,Y,SBrkr,0,2,2,0,2,2,TA,8,Typ,0,Attchd,1997.0,Fin,784,TA,TA,Y,0,0,0,0,0,11,Alloca,206300,2008
20,RL,100.0,21750,Pave,Reg,Inside,Mitchel,Artery,1Story,5,5,1954,1954,Hip,CompShg,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,988,988,GasA,Ex,Y,FuseA,0,0,1,0,2,1,TA,4,Typ,0,Attchd,1954.0,RFn,520,TA,TA,N,0,0,0,0,0,2,Normal,113000,2008
60,RL,80.0,9200,Pave,Reg,Inside,NoRidge,Norm,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,473.0,Gd,TA,PConc,Gd,TA,No,GLQ,986,Unf,484,1470,GasA,Gd,Y,SBrkr,1160,1,2,1,4,1,Gd,8,Typ,1,Attchd,1998.0,Fin,696,TA,TA,Y,0,66,0,0,0,6,Normal,315000,2008
20,RL,72.0,9000,Pave,Reg,Inside,NAmes,Norm,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,74.0,TA,TA,CBlock,Gd,TA,No,LwQ,616,Unf,580,1196,GasA,Gd,Y,FuseA,0,1,1,0,2,1,TA,6,Typ,1,Attchd,1956.0,RFn,297,TA,TA,Y,0,44,0,0,0,5,Normal,139000,2008
60,RM,60.0,3378,Pave,Reg,Inside,OldTown,Norm,2Story,7,8,1946,1992,Gable,CompShg,HdBoard,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,651,651,GasA,Gd,Y,SBrkr,682,0,1,1,3,1,TA,6,Typ,2,Detchd,1947.0,Unf,240,TA,TA,P,0,0,126,0,0,9,Normal,135000,2009
20,RL,77.0,8593,Pave,IR1,Inside,NAmes,Norm,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,288,Unf,619,907,GasA,Ex,Y,SBrkr,0,0,1,0,3,1,TA,5,Typ,0,Detchd,1964.0,Unf,352,TA,TA,Y,0,0,0,0,0,7,Normal,109008,2008
20,RL,64.0,6762,Pave,Reg,Inside,CollgCr,Norm,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,108.0,Gd,TA,PConc,Gd,TA,No,GLQ,664,Unf,544,1208,GasA,Ex,Y,SBrkr,0,1,2,0,2,1,Gd,6,Typ,0,Attchd,2007.0,RFn,628,TA,TA,Y,105,54,0,0,0,9,Partial,195400,2007
20,RL,130.0,11457,Pave,IR1,Corner,Timber,Norm,1Story,6,5,1988,1988,Gable,CompShg,HdBoard,0.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,1005,Unf,387,1392,GasA,TA,Y,SBrkr,0,1,2,0,3,1,Gd,6,Typ,1,Attchd,1988.0,Unf,576,TA,TA,Y,0,0,169,0,0,3,Normal,175000,2009
160,RM,21.0,1680,Pave,Reg,Inside,BrDale,Norm,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,232.0,TA,TA,CBlock,TA,TA,No,ALQ,387,Unf,96,483,GasA,TA,Y,SBrkr,504,0,1,1,2,1,TA,4,Typ,0,Detchd,1971.0,Unf,264,TA,TA,Y,0,0,0,0,0,7,Abnorml,85400,2008
160,RM,24.0,1920,Pave,Reg,Inside,BrDale,Norm,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,376.0,TA,TA,CBlock,TA,TA,No,ALQ,471,Unf,294,765,GasA,Ex,Y,SBrkr,600,1,1,1,2,1,TA,6,Min1,0,Detchd,1971.0,Unf,440,TA,TA,Y,240,36,0,0,0,8,Normal,122500,2007
60,RL,100.0,10839,Pave,IR1,Corner,Gilbert,Norm,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,926,926,GasA,Ex,Y,SBrkr,678,0,2,1,3,1,TA,7,Typ,1,Attchd,1997.0,Fin,470,TA,TA,Y,0,36,0,0,0,7,Normal,181000,2008
60,RL,43.0,10667,Pave,IR2,CulDSac,CollgCr,PosN,2Story,7,6,1996,1996,Gable,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,385,ALQ,70,799,GasA,Ex,Y,SBrkr,834,1,2,1,3,1,Gd,6,Typ,1,Attchd,1996.0,RFn,550,TA,TA,Y,158,61,0,0,0,4,Normal,212000,2009
50,RM,40.0,4400,Pave,Reg,Inside,OldTown,Norm,1.5Fin,6,8,1920,1950,Gable,CompShg,Stucco,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,648,648,GasA,TA,Y,FuseA,384,0,1,0,2,1,TA,6,Typ,0,Detchd,1990.0,Unf,440,TA,TA,Y,0,0,0,0,0,10,Normal,116000,2006
45,RM,50.0,6000,Pave,Reg,Inside,BrkSide,Norm,1.5Unf,6,7,1926,2004,Gable,CompShg,Wd Sdng,0.0,Gd,TA,PConc,TA,TA,No,Unf,0,Unf,884,884,GasA,Gd,Y,SBrkr,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1926.0,Unf,180,TA,TA,Y,0,0,105,0,0,1,Normal,119000,2009
30,RL,40.0,4280,Pave,Reg,Inside,Crawfor,Norm,1Story,5,6,1913,2002,Gable,CompShg,WdShing,0.0,TA,TA,PConc,TA,TA,No,LwQ,365,Unf,75,440,GasA,TA,N,SBrkr,0,0,1,0,2,1,Gd,4,Typ,1,Detchd,1990.0,Unf,352,Gd,TA,P,0,0,34,0,0,3,Normal,90350,2007
50,RL,67.0,12354,Pave,Reg,Corner,Edwards,Norm,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0,Unf,684,684,GasA,Gd,Y,SBrkr,512,0,1,0,3,1,Gd,7,Typ,0,Detchd,2005.0,Unf,528,TA,TA,Y,0,46,0,0,0,8,Normal,110000,2009
20,RL,105.0,15431,Pave,Reg,Inside,NridgHt,Norm,1Story,10,5,2008,2008,Hip,CompShg,VinylSd,200.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1767,ALQ,788,3094,GasA,Ex,Y,SBrkr,0,1,2,0,2,1,Ex,10,Typ,2,Attchd,2008.0,Fin,672,TA,TA,Y,0,72,0,170,0,4,Normal,555000,2009
50,RM,52.0,6240,Pave,Reg,Inside,BrkSide,Norm,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,1078,1078,GasA,TA,Y,SBrkr,445,0,2,0,3,1,TA,8,Typ,1,Detchd,1930.0,Unf,360,TA,TA,P,0,0,0,0,0,6,Normal,162900,2008
120,RL,53.0,3922,Pave,Reg,Inside,Blmngtn,Norm,1Story,7,5,2006,2007,Gable,CompShg,WdShing,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,1258,1258,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2007.0,Fin,648,TA,TA,Y,144,16,0,0,0,6,Partial,172500,2007
60,RL,70.0,8750,Pave,Reg,Inside,CollgCr,Norm,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,642,Unf,273,915,GasA,Ex,Y,SBrkr,975,1,2,1,4,1,Gd,8,Typ,1,Attchd,1994.0,Unf,493,TA,TA,Y,144,133,0,0,0,7,Normal,210000,2008
20,RL,73.0,9855,Pave,Reg,Corner,Edwards,Norm,1Story,6,5,1956,1956,Hip,CompShg,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1436,1436,GasA,Fa,Y,SBrkr,0,0,1,0,3,1,TA,7,Typ,1,Attchd,1956.0,Unf,480,TA,TA,Y,0,0,0,0,0,11,Normal,127500,2009
20,RL,137.0,16492,Pave,IR1,Corner,NAmes,PosA,1Story,6,6,1966,2002,Gable,CompShg,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,247,Rec,557,1517,GasA,Ex,Y,SBrkr,0,0,2,1,2,1,Gd,6,Mod,1,Attchd,1966.0,Fin,578,TA,TA,Y,0,0,0,0,0,6,Normal,190000,2010
50,RM,50.0,8600,Pave,Reg,Inside,IDOTRR,Norm,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,780,780,GasA,TA,Y,SBrkr,596,0,2,0,3,1,TA,7,Typ,1,Detchd,1937.0,Unf,198,TA,TA,N,0,0,0,0,0,6,Normal,119500,2006
50,RM,50.0,6000,Pave,Reg,Inside,OldTown,Norm,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,331,Unf,318,649,GasA,Ex,Y,SBrkr,504,0,1,1,2,1,TA,6,Typ,0,Detchd,1981.0,Unf,308,TA,TA,Y,0,176,0,0,0,6,Normal,120000,2007
30,RM,70.0,5684,Pave,Reg,Inside,OldTown,Norm,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,813,813,GasA,Ex,Y,FuseA,0,0,1,0,2,1,Gd,5,Typ,0,Detchd,1932.0,Unf,270,Fa,Fa,N,0,113,0,0,0,6,Normal,110000,2006
20,RL,62.0,70761,Pave,IR1,Inside,ClearCr,Norm,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655,Unf,878,1533,GasA,TA,Y,SBrkr,0,1,2,0,2,1,Gd,5,Typ,2,Attchd,1975.0,Unf,576,TA,TA,Y,200,54,0,0,0,12,Normal,280000,2006
60,FV,75.0,9000,Pave,Reg,Inside,Somerst,Norm,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,768,768,GasA,Ex,Y,SBrkr,804,0,2,1,3,1,Gd,6,Typ,0,Attchd,2008.0,RFn,676,TA,TA,Y,0,30,0,0,0,6,Normal,210000,2009
90,RL,63.0,9297,Pave,Reg,Inside,Mitchel,Norm,1Story,5,5,1976,1976,Gable,CompShg,Plywood,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1606,Unf,122,1728,GasA,TA,Y,SBrkr,0,2,2,0,4,2,TA,8,Typ,0,Detchd,1976.0,Unf,560,TA,TA,Y,0,0,0,0,0,7,Family,188000,2006
20,RL,80.0,9600,Pave,Reg,Inside,NWAmes,Norm,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916,Unf,326,1242,GasA,Fa,Y,SBrkr,0,0,1,1,3,1,TA,6,Typ,1,Attchd,1973.0,Unf,528,TA,TA,Y,0,0,0,0,0,9,Normal,175500,2007
70,RM,34.0,4571,Pave,Reg,Inside,OldTown,Norm,2Story,5,5,1916,1950,Gable,CompShg,AsbShng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,624,624,GasA,Fa,N,SBrkr,720,0,1,0,4,1,TA,7,Typ,0,Detchd,1916.0,Unf,513,Fa,Fa,Y,0,0,96,0,0,5,Abnorml,98000,2008
60,FV,75.0,8004,Pave,IR1,Inside,Somerst,RRAn,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,544,Unf,288,832,GasA,Ex,Y,SBrkr,1103,1,2,1,3,1,TA,8,Typ,0,BuiltIn,2009.0,Fin,552,TA,TA,Y,0,150,0,0,0,12,Partial,263435,2009
70,RL,60.0,7200,Pave,Reg,Inside,SWISU,Feedr,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,350,BLQ,0,560,GasA,Ex,Y,SBrkr,560,1,1,0,3,1,Gd,6,Typ,0,Detchd,1971.0,RFn,576,TA,TA,Y,256,0,0,0,0,4,Normal,155000,2009
20,RL,60.0,8281,Pave,IR1,Inside,Sawyer,Norm,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,553,BLQ,0,864,GasA,Gd,Y,SBrkr,0,0,1,0,3,1,TA,5,Typ,1,Detchd,1965.0,Unf,360,TA,TA,Y,0,0,236,0,0,12,Normal,62383,2009
70,RL,74.0,11988,Pave,IR1,Inside,Crawfor,Norm,2Story,6,7,1934,1995,Hip,CompShg,Stucco,0.0,TA,TA,CBlock,TA,TA,No,LwQ,326,Unf,389,715,GasA,Fa,Y,FuseA,811,0,1,1,3,1,TA,6,Typ,1,Detchd,1939.0,Unf,240,TA,TA,Y,0,0,0,0,0,8,Normal,188700,2008
20,RL,85.0,10628,Pave,Reg,Inside,NAmes,Norm,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778,Unf,499,1277,GasA,TA,Y,SBrkr,0,1,1,0,2,1,TA,5,Typ,1,Attchd,1970.0,Unf,526,TA,TA,Y,0,0,0,176,0,4,Normal,167000,2007
70,RL,79.0,9480,Pave,Reg,Inside,NAmes,Artery,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,224.0,TA,TA,CBlock,TA,TA,No,LwQ,386,Unf,342,728,GasA,Ex,Y,SBrkr,756,0,1,1,3,1,Gd,7,Typ,2,Attchd,1942.0,Unf,312,TA,TA,Y,168,0,0,0,0,6,Normal,146500,2007
20,RL,98.0,11428,Pave,IR1,Inside,NridgHt,Norm,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,248.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1626,1626,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,866,TA,TA,Y,0,44,0,0,0,5,Normal,250000,2007
60,RL,76.0,9291,Pave,IR1,Corner,SawyerW,RRNe,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,426,Unf,406,832,GasA,Ex,Y,SBrkr,878,0,2,1,3,1,Gd,7,Typ,0,Attchd,1993.0,RFn,506,TA,TA,Y,144,70,0,0,0,6,Normal,187000,2008
60,RL,92.0,11952,Pave,Reg,Inside,NWAmes,PosA,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,808,808,GasA,TA,Y,SBrkr,808,0,2,1,3,1,TA,8,Typ,1,Attchd,1977.0,RFn,534,TA,TA,Y,0,0,0,276,0,11,Normal,190000,2007
180,RM,35.0,3675,Pave,Reg,Inside,Edwards,Norm,SLvl,6,5,2005,2005,Gable,CompShg,VinylSd,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,459,Unf,88,547,GasA,Ex,Y,SBrkr,0,1,1,0,2,1,TA,5,Typ,0,Basment,2005.0,RFn,525,TA,TA,Y,0,28,0,0,0,6,Normal,148000,2008
20,RL,110.0,14977,Pave,IR1,Inside,NridgHt,Norm,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,304.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1350,Unf,626,1976,GasA,Ex,Y,SBrkr,0,1,2,0,2,1,Gd,7,Typ,1,Attchd,2006.0,RFn,908,TA,TA,Y,250,63,0,0,0,7,Partial,440000,2007
120,RL,41.0,5330,Pave,Reg,Inside,StoneBr,Norm,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1196,Unf,298,1494,GasA,Ex,Y,SBrkr,0,1,2,0,2,1,Ex,6,Typ,0,Attchd,2000.0,RFn,499,TA,TA,Y,96,48,0,0,0,8,Normal,251000,2007
20,RL,80.0,8480,Pave,Reg,Corner,Sawyer,Norm,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,GLQ,630,Unf,340,970,GasA,TA,Y,SBrkr,0,1,1,0,2,1,TA,5,Typ,0,Detchd,1996.0,Unf,624,TA,TA,Y,0,24,0,192,0,7,Normal,132500,2007
20,RL,75.0,13125,Pave,Reg,Inside,CollgCr,Norm,1Story,6,5,1997,1998,Gable,CompShg,VinylSd,215.0,TA,TA,PConc,Gd,TA,Gd,GLQ,994,Unf,484,1478,GasA,Ex,Y,SBrkr,0,1,2,0,3,1,Gd,7,Typ,1,Attchd,1997.0,Fin,508,TA,TA,Y,140,39,0,0,0,4,Normal,208900,2008
60,RL,105.0,13693,Pave,Reg,Inside,NridgHt,Norm,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,772.0,Ex,TA,PConc,Gd,TA,Av,Unf,0,Unf,2153,2153,GasA,Ex,Y,SBrkr,574,0,2,1,3,1,Ex,9,Typ,1,BuiltIn,2006.0,Fin,694,TA,TA,Y,414,84,0,0,0,3,Normal,380000,2007
20,RL,79.0,10637,Pave,Reg,Inside,CollgCr,Norm,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288,Unf,417,1705,GasA,Ex,Y,SBrkr,0,1,2,0,3,1,Gd,7,Typ,1,Attchd,2007.0,RFn,826,TA,TA,Y,208,44,0,0,0,9,Normal,297000,2009
30,RM,50.0,5925,Pave,Reg,Inside,OldTown,Norm,1Story,4,7,1937,2000,Hip,CompShg,Stucco,435.0,TA,TA,BrkTil,Fa,TA,No,Rec,168,Unf,739,907,GasA,TA,Y,SBrkr,0,0,1,0,2,1,TA,7,Typ,0,Detchd,1995.0,Unf,672,TA,TA,Y,0,72,0,0,0,3,Alloca,89471,2007
20,RL,98.0,16033,Pave,IR1,FR2,NridgHt,Norm,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,378.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1261,Unf,572,1833,GasA,Ex,Y,SBrkr,0,1,2,0,3,1,Gd,8,Typ,1,Attchd,2004.0,Fin,772,TA,TA,Y,519,112,0,0,0,3,Normal,326000,2006
20,RL,72.0,11846,Pave,IR1,Inside,NridgHt,Norm,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,562.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1567,Unf,225,1792,GasA,Ex,Y,SBrkr,0,1,2,0,2,1,Ex,6,Typ,1,Attchd,2003.0,Fin,874,TA,TA,Y,206,49,0,0,0,8,Normal,374000,2006
70,RM,50.0,2500,Pave,Reg,Corner,OldTown,Norm,2Story,7,8,1915,2005,Gable,CompShg,Stucco,0.0,Gd,TA,PConc,TA,TA,No,ALQ,299,Unf,611,910,GasA,Ex,Y,SBrkr,910,1,1,1,4,1,Ex,7,Min2,1,Attchd,1915.0,Unf,164,Fa,Fa,Y,0,0,0,0,0,6,Normal,155000,2009
120,RM,32.0,4500,Pave,Reg,FR2,Mitchel,Norm,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,116.0,TA,TA,PConc,Ex,TA,No,GLQ,897,Unf,319,1216,GasA,Ex,Y,SBrkr,0,1,2,0,2,1,TA,5,Typ,0,Attchd,1998.0,Unf,402,TA,TA,Y,0,125,0,0,0,5,Normal,164000,2006
20,RL,80.0,9600,Pave,Reg,Inside,NAmes,Norm,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,607,Unf,506,1113,GasA,Gd,Y,SBrkr,0,0,1,0,3,1,Gd,5,Typ,1,Attchd,1950.0,Unf,264,TA,TA,Y,0,80,120,0,0,7,Normal,147000,2009
20,RL,79.0,10289,Pave,Reg,Inside,NAmes,Norm,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,168.0,TA,TA,CBlock,TA,TA,No,ALQ,836,Unf,237,1073,GasA,TA,Y,SBrkr,0,1,1,1,3,1,TA,6,Typ,0,Attchd,1965.0,RFn,515,TA,TA,Y,0,0,0,0,0,6,Normal,156000,2007
